iter	TotalF1	MultiClass
2551	0.6975234541	0.754378125
2552	0.6975521283	0.7543363426
2553	0.6978864686	0.7542268519
2554	0.6978663016	0.7541640046
2555	0.6979360072	0.7540802083
2556	0.6980436657	0.7540274306
2557	0.6980733187	0.7540259259
2558	0.698057801	0.7539814236
2559	0.6982269091	0.753922338
2560	0.6981986696	0.7538710648
2561	0.6982069737	0.7538258681
2562	0.6983574556	0.7537550926
2563	0.6983584175	0.7536939815
2564	0.6983888982	0.7535604167
2565	0.6984639884	0.7534584491
2566	0.6984607401	0.7534241898
2567	0.6984594991	0.7533346644
2568	0.6985046925	0.7532936921
2569	0.6985895703	0.7532510417
2570	0.6986199242	0.753199537
2571	0.6988052038	0.7531288194
2572	0.6987903997	0.7530385995
2573	0.698864635	0.7529636574
2574	0.6989106482	0.7529052662
2575	0.6989408941	0.7528230324
2576	0.6989265198	0.752779919
2577	0.6990851405	0.7527259838
2578	0.6990465982	0.7526565394
2579	0.6989551332	0.7526095486
2580	0.6990169851	0.7525291088
2581	0.6990003252	0.7525097222
2582	0.6989405302	0.7524739583
2583	0.6991380404	0.7524071759
2584	0.6992120852	0.7523804977
2585	0.6990964135	0.7523076968
2586	0.6991343668	0.7522088542
2587	0.699171198	0.7521634838
2588	0.6991632597	0.7521380787
2589	0.6992291164	0.7521074653
2590	0.6994080985	0.7520438079
2591	0.6994602993	0.7519622685
2592	0.6995610155	0.7519310185
2593	0.6996313355	0.7518842593
2594	0.6997202253	0.7517994792
2595	0.6998301715	0.751769213
2596	0.6998071027	0.7517197917
2597	0.6998070247	0.751650463
2598	0.6997893707	0.7515476852
2599	0.6997013893	0.7514627315
2600	0.6997682417	0.7514222222
2601	0.6998310731	0.7513568287
2602	0.7000074327	0.7512878472
2603	0.6999968433	0.7512292824
2604	0.700150681	0.751194213
2605	0.7002195921	0.7511209491
2606	0.700159683	0.7510854745
2607	0.7002029238	0.7510237847
2608	0.7003059915	0.7509721065
2609	0.7004077903	0.7508909722
2610	0.7004205333	0.7508467593
2611	0.7005189882	0.7507862269
2612	0.7005472588	0.7507385417
2613	0.7005657477	0.7506581019
2614	0.7007837672	0.7505918403
2615	0.7007174331	0.7505201389
2616	0.7007232416	0.7504819444
2617	0.7007960654	0.7504338542
2618	0.7009367939	0.7503566551
2619	0.7009088501	0.7502712963
2620	0.7009202324	0.7501902778
2621	0.7009637696	0.7501673032
2622	0.7009786054	0.7501656829
2623	0.7009472722	0.7501313657
2624	0.7010484815	0.7500819444
2625	0.7012070224	0.7500162037
2626	0.7010484631	0.7499454861
2627	0.7011938339	0.7498686921
2628	0.7012300792	0.7497799769
2629	0.7013817569	0.7497214699
2630	0.7014634964	0.7496622685
2631	0.7015842476	0.7495874421
2632	0.7016707106	0.7495342593
2633	0.7016702795	0.7495057292
2634	0.7016060241	0.7494483218
2635	0.7016411908	0.7493864005
2636	0.7015769946	0.749351794
2637	0.7017426033	0.7492983218
2638	0.7017433067	0.7492813657
2639	0.7017998084	0.749187963
2640	0.7018122691	0.7491212384
2641	0.70188303	0.7490700231
2642	0.701952016	0.7490207755
2643	0.7019349726	0.7489108218
2644	0.7020766042	0.7488393519
2645	0.7020967469	0.7488024884
2646	0.7020795692	0.7487450231
2647	0.7021966547	0.7486963542
2648	0.7021932676	0.7486300926
2649	0.702321407	0.7485627894
2650	0.7023947721	0.7485329861
2651	0.7024240676	0.748445081
2652	0.702482517	0.7484104167
2653	0.7026076462	0.7483552662
2654	0.7026990355	0.7483141782
2655	0.7027747423	0.7481962384
2656	0.7027950205	0.7481696181
2657	0.7026913188	0.7481363426
2658	0.702797157	0.7481003472
2659	0.7029019839	0.7480691551
2660	0.7030554885	0.7479866319
2661	0.703108169	0.747893287
2662	0.7030712897	0.7478813657
2663	0.7031665201	0.7478229745
2664	0.7032866149	0.7477659144
2665	0.7032853334	0.7477127894
2666	0.7032590833	0.7476688079
2667	0.7032629152	0.7475943866
2668	0.7032210661	0.7475657407
2669	0.7032424254	0.7475233218
2670	0.7032992112	0.7474484954
2671	0.7033136212	0.7474256944
2672	0.7034123294	0.7473506944
2673	0.7035006142	0.7472796875
2674	0.7034791338	0.7472103588
2675	0.7034182115	0.7471758681
2676	0.7034980673	0.7471064815
2677	0.7035228129	0.7470634838
2678	0.7036803089	0.7470177083
2679	0.7036408687	0.7469506944
2680	0.7036634002	0.7469501736
2681	0.703784937	0.7468987269
2682	0.7037976888	0.7468539931
2683	0.7038878723	0.7467792245
2684	0.7039329815	0.7467287037
2685	0.7040183157	0.7466992477
2686	0.7041347553	0.7466295139
2687	0.7041730086	0.7465997685
2688	0.7042660768	0.7465153935
2689	0.7042495696	0.7464570023
2690	0.7043416432	0.7464021412
2691	0.7042357202	0.7463450231
2692	0.7043177458	0.7462646991
2693	0.7044231498	0.7462078704
2694	0.7046009234	0.7461196759
2695	0.7047339046	0.7460318287
2696	0.7047538009	0.7459809028
2697	0.7048129532	0.7459284722
2698	0.7049046885	0.7458852431
2699	0.7048403404	0.7458183449
2700	0.7047673918	0.7458031829
2701	0.704730494	0.7457559606
2702	0.7047514881	0.7457525463
2703	0.7048456917	0.7456776042
2704	0.7048453477	0.7456494792
2705	0.705086992	0.7455780093
2706	0.7051708704	0.7455113426
2707	0.7052312357	0.7454984954
2708	0.7051925995	0.7454027778
2709	0.7053134046	0.7453262153
2710	0.7052854632	0.7452614583
2711	0.7052282234	0.7452196759
2712	0.7051694154	0.745166956
2713	0.7051617168	0.7451649884
2714	0.7051395465	0.7451623264
2715	0.7051813477	0.7451186343
2716	0.7055299342	0.7450252315
2717	0.7054950381	0.7449623843
2718	0.7055906394	0.7449048611
2719	0.7055044148	0.7448260417
2720	0.7056475823	0.7447517361
2721	0.7056828587	0.7446826968
2722	0.7056992089	0.7446719907
2723	0.705646051	0.7446696759
2724	0.7056318027	0.7446083333
2725	0.7057582669	0.7445384259
2726	0.7057940053	0.7444926505
2727	0.7058131804	0.7444228009
2728	0.7059613826	0.7443280093
2729	0.7060733115	0.744272338
2730	0.7061555453	0.7442453704
2731	0.7061195056	0.7442366319
2732	0.7060969964	0.7441573495
2733	0.7060798954	0.7441248264
2734	0.7061149822	0.7440816551
2735	0.706123687	0.7440195602
2736	0.7061826487	0.7439781829
2737	0.7063318845	0.7438920718
2738	0.7064277731	0.7438567708
2739	0.7063937928	0.7438188079
2740	0.7063701753	0.7437774306
2741	0.7064381516	0.7437406829
2742	0.7064880907	0.7437219907
2743	0.7065021717	0.7437211227
2744	0.7066864989	0.7436422454
2745	0.7067757127	0.7435945023
2746	0.7067742407	0.7435777778
2747	0.7067757436	0.7435723958
2748	0.7068064569	0.7434740741
2749	0.7068973667	0.7434029514
2750	0.7068909779	0.7434023727
2751	0.7069777675	0.7433633681
2752	0.706976461	0.7432720486
2753	0.7069757033	0.7432226273
2754	0.7069266885	0.7431604745
2755	0.7071026243	0.7430804398
2756	0.7071330344	0.7430194444
2757	0.7072139038	0.7429859954
2758	0.7071878057	0.7429553241
2759	0.7073554411	0.7429048611
2760	0.707354029	0.7428436921
2761	0.7073872986	0.7427984375
2762	0.7075198485	0.7427063657
2763	0.7075357011	0.7426557292
2764	0.7075423403	0.7426325231
2765	0.7075163429	0.7426033565
2766	0.7074740517	0.7425563079
2767	0.7074891698	0.7425534722
2768	0.7075788649	0.7424890625
2769	0.7076706399	0.7424339699
2770	0.7076975795	0.7423537616
2771	0.7078160458	0.7422787616
2772	0.7078613453	0.7422454861
2773	0.7079105508	0.7421732639
2774	0.7079756967	0.7420965278
2775	0.7079681008	0.7420951968
2776	0.7080558616	0.7420428819
2777	0.7081958947	0.741990162
2778	0.7081730313	0.741974537
2779	0.7082860373	0.7418755208
2780	0.7082939431	0.7418743056
2781	0.7084082684	0.7418103588
2782	0.7084410959	0.7417334491
2783	0.7084866322	0.7416879051
2784	0.7084713942	0.7416333912
2785	0.7084062979	0.7415868634
2786	0.7085988023	0.7415266204
2787	0.7085995266	0.7414703704
2788	0.708644268	0.7414436343
2789	0.7086267629	0.741393287
2790	0.7086734052	0.741369213
2791	0.7087378292	0.7413344907
2792	0.7087635559	0.7412742477
2793	0.7088009112	0.7412019097
2794	0.7088163072	0.7412011574
2795	0.708816032	0.7411996528
2796	0.7088861006	0.7411372685
2797	0.7089740425	0.7411108796
2798	0.7089869183	0.7410282986
2799	0.709054592	0.7409396991
2800	0.7089681423	0.7409015625
2801	0.708936414	0.7408810185
2802	0.7089473943	0.7408208912
2803	0.7089458409	0.7408033565
2804	0.7091292685	0.7407704861
2805	0.7092729968	0.7406887731
2806	0.709404287	0.7406340856
2807	0.7094539053	0.7405842014
2808	0.7095751519	0.7405790509
2809	0.709412012	0.7405381944
2810	0.7095011692	0.7404575231
2811	0.7095385214	0.7404043981
2812	0.7095602712	0.7403533565
2813	0.7095913088	0.7403269097
2814	0.7096188299	0.7402887731
2815	0.7096412007	0.7402290509
2816	0.7096630846	0.7401828704
2817	0.7096727678	0.7401101273
2818	0.7097064696	0.7400177083
2819	0.70974836	0.7399914352
2820	0.7097709785	0.7399484954
2821	0.7097332348	0.7398663194
2822	0.7099233231	0.739788831
2823	0.7099166207	0.7397289352
2824	0.7100207842	0.7396739005
2825	0.7101377568	0.7396229745
2826	0.7100561135	0.7395535301
2827	0.7101991306	0.7394643519
2828	0.7102858442	0.7393815972
2829	0.7103718038	0.7392667824
2830	0.710423917	0.7392210648
2831	0.710485547	0.7391280671
2832	0.7105154721	0.7390791088
2833	0.7106247712	0.7390229167
2834	0.7107414753	0.7389572917
2835	0.7107576975	0.7389211806
2836	0.710795279	0.7388814815
2837	0.7109183336	0.7387782407
2838	0.7109996633	0.7387125579
2839	0.7109409773	0.7386918981
2840	0.7111177969	0.7386161458
2841	0.7113690848	0.7385444444
2842	0.7113914565	0.7384962384
2843	0.7112720849	0.7384359375
2844	0.7113442052	0.7383781829
2845	0.7113109533	0.7383079282
2846	0.7112536569	0.7382418403
2847	0.7113888515	0.7381905671
2848	0.7114466193	0.7381019097
2849	0.7115559643	0.7380644097
2850	0.7115528767	0.73799375
2851	0.7117086578	0.737948206
2852	0.711797291	0.7379006366
2853	0.7118199997	0.7378565972
2854	0.7119172476	0.7378132523
2855	0.7119574471	0.7377630787
2856	0.7120300838	0.7377546875
2857	0.7119717671	0.7377520833
2858	0.7120237739	0.7377266782
2859	0.7119807753	0.7376445602
2860	0.7119173189	0.7375513889
2861	0.7119806462	0.7374972222
2862	0.7121717866	0.7373796296
2863	0.7121940839	0.7373348958
2864	0.7123333673	0.7372972801
2865	0.7122752584	0.7372622685
2866	0.7122283635	0.737190625
2867	0.7123962446	0.7371265046
2868	0.712487182	0.7370046296
2869	0.712397454	0.7369660301
2870	0.7123605232	0.7369291667
2871	0.7123314255	0.7368867477
2872	0.712480569	0.7368215856
2873	0.7124558198	0.7367652199
2874	0.7125514017	0.7367060185
2875	0.7126368605	0.7366766204
2876	0.7126444475	0.7366758681
2877	0.7125960341	0.7365962963
2878	0.7125969049	0.7365543403
2879	0.7127147625	0.7365347222
2880	0.7126347882	0.7364605903
2881	0.7126644905	0.7364253472
2882	0.7127557907	0.7363506944
2883	0.7129662836	0.7362435764
2884	0.7129363801	0.7361787037
2885	0.7129659695	0.7361191551
2886	0.713023295	0.7360729167
2887	0.7131482467	0.7359991319
2888	0.713257369	0.7359353009
2889	0.7132222642	0.7358968171
2890	0.7133682428	0.7358066551
2891	0.7134316923	0.7357585069
2892	0.713497761	0.7357094329
2893	0.7134974536	0.7356839699
2894	0.7134988985	0.7356296296
2895	0.7135824278	0.7355725694
2896	0.7135625865	0.735516956
2897	0.7135913828	0.7354927662
2898	0.7135530845	0.735476331
2899	0.7137362699	0.7353710069
2900	0.7138055874	0.7353390046
2901	0.7138862812	0.7352803819
2902	0.7139023162	0.7352298032
2903	0.7140166992	0.7351800347
2904	0.7139608469	0.7351355324
2905	0.7139663662	0.7350627315
2906	0.7141660563	0.7349857639
2907	0.7143935288	0.734912963
2908	0.7142185618	0.734821412
2909	0.7142170208	0.7347889468
2910	0.7142170208	0.7347881944
2911	0.7142984175	0.7347210069
2912	0.7143529854	0.7346729745
2913	0.714387316	0.7346145255
2914	0.7144331709	0.734545081
2915	0.7145819025	0.7344515046
2916	0.7146704365	0.7343926505
2917	0.7147750921	0.7343491319
2918	0.7148794044	0.7342599537
2919	0.7148130758	0.7341957176
2920	0.7148204991	0.7341947338
2921	0.7149470726	0.7341370949
2922	0.7149633663	0.7341001736
2923	0.7150459196	0.7340613426
2924	0.7149943281	0.7340089699
2925	0.7150469821	0.7339873843
2926	0.7150170032	0.7339332755
2927	0.7151981173	0.7338804977
2928	0.715195076	0.7337845486
2929	0.7153218024	0.7337011574
2930	0.7152778761	0.7336618634
2931	0.7153000493	0.7336002315
2932	0.7152018866	0.7335185185
2933	0.7152850309	0.7334637731
2934	0.7155363557	0.7334160301
2935	0.7156036738	0.7333532986
2936	0.7156410947	0.7333343171
2937	0.715616922	0.7332885417
2938	0.7157124776	0.7332483796
2939	0.7156836279	0.7332260417
2940	0.7157660299	0.7331744213
2941	0.7157734534	0.7331735532
2942	0.7158875752	0.7331108218
2943	0.7159171442	0.7330948495
2944	0.7159969131	0.7330560764
2945	0.7161394338	0.7330270833
2946	0.7161585348	0.7329947917
2947	0.7161565838	0.7329821759
2948	0.7162816561	0.7329025463
2949	0.7163035983	0.7328601852
2950	0.7163590171	0.7327949653
2951	0.7163345426	0.7327859375
2952	0.7164651588	0.7327129051
2953	0.7165509074	0.7326753472
2954	0.7166673721	0.7326337963
2955	0.7166451562	0.7326331019
2956	0.7167202712	0.7325104745
2957	0.7167371684	0.732479919
2958	0.7168551874	0.7324228009
2959	0.7168114421	0.7324215278
2960	0.7168758311	0.732370544
2961	0.7168979046	0.7323163194
2962	0.7168472162	0.7322587963
2963	0.7170611314	0.7321644097
2964	0.717071685	0.7321478009
2965	0.7171313409	0.732086169
2966	0.7170730504	0.7320500579
2967	0.7172872979	0.7319724537
2968	0.7172810139	0.7319675347
2969	0.717266935	0.7319286458
2970	0.7173189804	0.7318987269
2971	0.7174260763	0.7318644676
2972	0.7175072725	0.7318197917
2973	0.7175293102	0.7317265046
2974	0.7174504534	0.7316983218
2975	0.7176430554	0.7316132523
2976	0.7178399831	0.7315314236
2977	0.7179053942	0.7314934606
2978	0.7178365633	0.7314300347
2979	0.7179052189	0.7313773727
2980	0.7179418733	0.73131875
2981	0.7180682172	0.7312447338
2982	0.7181027031	0.7312101273
2983	0.7181917672	0.7311590856
2984	0.718248178	0.731071875
2985	0.718289072	0.7310292824
2986	0.7184019225	0.7309685185
2987	0.7183653454	0.7308953125
2988	0.7184369873	0.7308520833
2989	0.7184512278	0.7308129051
2990	0.7183916176	0.7308032986
2991	0.7185319832	0.7307335069
2992	0.7185410649	0.7306824074
2993	0.7185530231	0.7306361111
2994	0.7185840219	0.7305302083
2995	0.7185618138	0.7305297454
2996	0.7186660691	0.730487963
2997	0.7186570284	0.7304417824
2998	0.7186216023	0.7303875579
2999	0.7186891113	0.7302729167
